,date,S199,S200,S332B,S332BN,S332C,S332D,S332DX1,S12A,S12B,S12C,S12D,S333,S333N,S334,S343A,S343B,S344,S356,S18C_S,S12A_T,S12C_T,S12D_T,S12B_T,S333_T,S334_H,NESRS1,NESRS2,NP205_rain,NP205_stage,P33_rain,P33_stage,NP205_PET,P33_PET,G620_water_level,SWEVER4_stage,TSH_stage,NP62_stage
817,1/11/2023,54.81,149.83,131.98,131.51,0,190.99,0,0,0,311,684,288.4,274.69,0,0,0,0,510.77,53.2,8.26,9.2,9.6,8.73,7.79,8.21,7.94,7.97,0,6.553,0,7.169,3.74,3.74,5.79,2.38,2.37,3.45
818,1/12/2023,40.54,149.93,133.43,132.95,0,191.99,0,0,0,309,679,248.51,239.64,0,0,0,0,499.28,46.4,8.25,9.19,9.58,8.72,8.48,8.18,7.93,7.96,0,6.536,0,7.158,3.16,3.16,5.77,2.37,2.36,3.44
819,1/13/2023,46.57,149.9,133.94,133.46,0,187.75,0,0,0,306,672,247.97,239.77,0,0,0,0,526.25,-3.12,8.24,9.18,9.56,8.72,8.48,8.19,7.93,7.95,0.05,6.517,0,7.147,2.26,2.26,5.76,2.36,2.35,3.44
820,1/14/2023,44.54,149.89,133.59,133.1,0,192.6,0,0,0,304,671,251.7,241.64,0,0,0,0,459.62,36.2,8.23,9.18,9.56,8.71,8.48,8.18,7.91,7.95,0,6.501,0,7.136,3.81,3.81,5.75,2.35,2.35,3.43
821,1/15/2023,25.79,150.01,133.59,133.1,0,191.9,0,0,0,301,659,251.94,242.01,0,0,0,0,436.14,35.5,8.22,9.16,9.53,8.7,7.85,8.15,7.89,7.92,0,6.479,0,7.12,3.93,3.93,5.73,2.34,2.34,3.43
822,1/16/2023,25.15,150.09,132,131.52,0,190.37,0,0,0,297,651,247.62,239.43,0,0,0,0,523.52,38.8,8.2,9.15,9.51,8.69,8.46,8.14,7.88,7.91,0,6.463,0,7.109,3.68,3.68,5.72,2.33,2.32,3.43
823,1/17/2023,40.21,144.53,132.53,132.05,0,192.31,0,0,0,293,645,267.19,257.83,0,0,0,0,477.96,3,8.19,9.14,9.5,8.69,8.49,8.15,7.88,7.9,0,6.445,0,7.102,3.59,3.59,5.71,2.32,2.3,3.43
824,1/18/2023,20.34,150.2,131.47,130.99,0,192.08,0,0,0,288,633,286.22,273.95,0,0,0,0,397.35,-2.76,8.18,9.13,9.47,8.69,8.46,8.15,7.87,7.9,0,6.43,0,7.095,3.25,3.25,5.7,2.31,2.29,3.43
825,1/19/2023,39.44,150.03,60.9,60.68,0,222.82,0,0,0,285,619,292.64,280.6,0,0,0,0,389.12,-5.03,8.17,9.11,9.44,8.68,7.86,8.14,7.86,7.9,0,6.406,0,7.085,3.44,3.44,5.7,2.3,2.28,3.42
826,1/20/2023,30.56,150.09,0,0,0,242.72,0,0,0,283,612,305.8,293.53,0,0,0,0,412.76,1.95,8.16,9.1,9.42,8.67,8.47,8.14,7.86,7.9,0,6.378,0,7.08,2.36,2.36,5.69,2.29,2.27,3.42
827,1/21/2023,40.31,150.03,0,0,0,193.08,0,0,0,281,602,308.82,294.99,0,0,0,0,393.09,21.1,8.15,9.09,9.41,8.67,8.47,8.14,7.85,7.89,0,6.365,0,7.075,3.07,3.07,5.68,2.28,2.26,3.42
828,1/22/2023,22.02,150.1,0,0,0,192.93,0,0,0,273,584,322.81,307.37,0,0,0,0,395.75,-35.8,8.14,9.07,9.37,8.66,8.46,8.15,7.85,7.89,0,6.348,0,7.068,3.12,3.12,5.67,2.28,2.25,3.4
829,1/23/2023,32.78,150.02,0,0,0,192.15,0,0,0,273,573,321.74,307.36,0,0,0,0,370.76,-40.9,8.13,9.06,9.35,8.68,7.91,8.14,7.84,7.88,0.01,6.332,0,7.063,2.95,2.95,5.67,2.27,2.24,3.38
830,1/24/2023,12.48,150.12,0.36,0.36,0,190.28,0,0,0,104,571,344.78,330.18,0,0,0,0,388.74,2.62,8.11,8.92,9.35,8.65,8.46,8.11,7.83,7.88,0,6.315,0,7.052,2.5,2.5,5.66,2.26,2.23,3.38
831,1/25/2023,8.49,150.16,0,0,0,191.86,0,0,0,0,558,382.67,367.11,0,0,0,0,349.55,-8.63,8.1,8.75,9.33,8.6,8.46,8.14,7.83,7.86,0,6.298,0,7.043,3.5,3.5,5.65,2.25,2.22,3.38
832,1/26/2023,22.02,150.12,0,0,0,246.81,0,0,0,0,553,398.7,383.06,0,0,0,0,265.57,-9.21,8.09,8.7,9.32,8.56,8.46,8.14,7.82,7.86,0,6.285,0,7.036,2.43,2.43,5.64,2.24,2.21,3.38
833,1/27/2023,39.36,150.02,0,0,0,249.46,0,0,0,0,549,399.53,382.41,0,0,0,0,264.87,-6.27,8.16,8.66,9.31,8.53,7.95,8.12,7.82,7.85,0,6.277,0,7.022,1.44,1.44,5.63,2.22,2.2,3.36
834,1/28/2023,28.64,150.08,0,0,0,249.21,0,0,0,0,540,395.85,380.53,0,0,0,0,265.13,-19.5,8.09,8.65,9.29,8.51,8.46,8.12,7.81,7.85,0,6.258,0,7.011,2.34,2.34,5.61,2.21,2.19,3.32
835,1/29/2023,32.09,150.04,0,0,0,249.03,0,0,0,0,527,391.52,378.05,0,0,0,0,263.67,-31.7,8.06,8.64,9.27,8.49,8.47,8.1,7.8,7.85,0,6.245,0,7.003,3.33,3.33,5.6,2.2,2.18,3.3
836,1/30/2023,31.56,150.01,0,0,0,243.53,0,0,0,0,519,389.92,376.98,0,0,0,0,260.26,-13,8.05,8.613333333,9.25,8.48,8.47,8.11,7.79,7.84,0,6.23,0,6.995,3.36,3.36,5.59,2.19,2.16,3.3
837,1/31/2023,63.28,99.04,0,0,0,249.02,0,0,0,0,506,400.36,384.86,0,0,0,0,258.1,-15.4,8.04,8.586666667,9.23,8.46,7.95,8.11,7.78,7.84,0,6.215,0,6.983,3.4,3.4,5.58,2.18,2.15,3.28
838,2/1/2023,76.37,76.02,0,0,0,248.55,0,0,0,0,493,411.16,396.87,0,0,0,0,252.34,-10.4,8.04,8.56,9.2,8.45,8.47,8.11,7.78,7.82,0,6.197,0,6.976,3.53,3.53,5.56,2.17,2.14,3.28
839,2/2/2023,76.38,74.33,0,0,0,249.34,0,0,0,0,482,420.64,404.29,0,0,0,0,259.32,-15.3,8.03,8.55,9.18,8.44,8.48,8.11,7.77,7.82,0,6.186,0,6.965,3.33,3.33,5.55,2.16,2.13,3.25
840,2/3/2023,128.52,32.4,0,0,0,249.31,0,0,0,0,467,418.6,403.02,0,0,0,0,259.38,20.4,8.02,8.53,9.15,8.43,8.47,8.12,7.76,7.82,0.01,6.169,0,6.957,3.78,3.78,5.54,2.15,2.12,3.25
841,2/4/2023,151.57,0,0.55,0.54,0,229.11,0,0,0,0,464,420.37,402.6,0,0,0,0,255.64,-8.09,8.01,8.51,9.14,8.41,7.97,8.08,7.75,7.81,0,6.146,0,6.943,1.89,1.89,5.52,2.17,2.12,3.25
842,2/5/2023,264.88,87.74,87.908,250.71,535.1,287.35,54.23,0,0,0,494,424.92,408.87,0,0,0,0,232.33,378,8.07,8.59,9.2,8.48,8.48,8.22,7.93,8.02,0.47,6.191,0,7.031,2.88,2.88,5.59,2.49,2.22,3.28
843,2/6/2023,234.55,120.45,175.266,255.04,599.8,316.55,94.27,0,0,0,497,422.71,406.87,0,0,0,0,171.05,326,8.06,8.58,9.21,8.47,8.46,8.24,7.94,8.02,0,6.215,0,7.043,3.57,3.57,5.59,2.48,2.21,3.28
844,2/7/2023,213.13,125.09,262.624,250.71,581.62,296.74,57.46,0,0,0,486,396.84,363.74,0,0,0,0,315.34,235,8.04,8.56,9.18,8.45,8.48,8.21,7.93,8,0,6.208,0,7.036,4.17,4.17,5.57,2.46,2.2,3.27
845,2/8/2023,199.76,198.83,349.982,239.26,391.06,248.92,0,0,0,0,396,390.7,357.14,0,0,0,0,394.46,211,8.03,8.54,9.03,8.44,7.97,8.2,7.92,7.98,0,6.198,0,7.024,3.44,3.44,5.56,2.45,2.2,3.25
846,2/9/2023,153.31,150.73,437.34,251.28,282.05,252.42,0,0,0,0,335,389.86,370.73,0,0,0,0,383.69,196,8.02,8.5,8.86,8.42,8.46,8.19,7.9,7.98,0,6.187,0,7.016,3.74,3.74,5.55,2.43,2.19,3.25
847,2/10/2023,167.37,150.34,348.55,264.91,274.63,246.87,0,0,0,0,339,427.05,409.37,0,0,0,0,346.63,177,8.14,8.46,8.83,8.4,8.47,8.21,7.89,7.97,0,6.172,0,7.005,3.61,3.61,5.53,2.42,2.19,3.24
848,2/11/2023,151.3,160.12,256.81,209.02,273.86,248.46,0,0,0,0,338,426.82,409.8,0,0,0,0,394.66,103,8.07,8.42,8.81,8.38,8.47,8.21,7.88,7.95,0,6.152,0,6.996,3.74,3.74,5.52,2.41,2.18,3.23
849,2/12/2023,185.48,193.41,325.02,139.07,245.83,247.91,0,0,0,0,340,429.26,411.76,0,0,0,0,395.69,155,8.03,8.4,8.79,8.35,7.98,8.24,7.87,7.95,0,6.128,0,6.984,2.88,2.88,5.51,2.4,2.2,3.23
850,2/13/2023,151.33,195.73,349.9,133.37,137.98,250.01,0,0,0,0,341,434.95,415.91,0.04,0,0,0,388.23,163,8.02,8.38,8.77,8.34,8.46,8.21,7.85,7.94,0,6.102,0,6.968,4.3,4.3,5.49,2.4,2.19,3.21
851,2/14/2023,105.28,188.64,344.56,132.15,137.28,254.23,0,0,0,0,337,430.5,411.57,0,0,0,0,230.07,135,8.01,8.36,8.76,8.33,8.48,8.18,7.83,7.93,0,6.08,0,6.952,4.22,4.22,5.47,2.38,2.19,3.21
852,2/15/2023,82.3,149.1,266.85,132.62,109.88,249.67,0,0,0,0,335,415.1,398.29,0,0,0,0,399.64,85,8,8.34,8.74,8.32,8.48,8.16,7.83,7.9,0,6.059,0,6.939,3.07,3.07,5.46,2.37,2.19,3.2
853,2/16/2023,127.72,99.34,189.14,128.56,138.48,250.21,0,0,0,0,334,418.61,402.93,0,0,0,0,389.91,75.5,7.99,8.33,8.73,8.31,7.99,8.17,7.82,7.9,0,6.036,0,6.926,3.61,3.61,5.44,2.36,2.18,3.19
854,2/17/2023,128.29,114.57,133.83,133.28,139.12,248.98,0,0,0,0,328,429.38,411.56,0,0,0,0,399.54,95.6,8,8.32,8.72,8.3,8.46,8.18,7.81,7.89,0.32,6.046,0,6.92,1.38,1.38,5.44,2.35,2.19,3.18
855,2/18/2023,110.77,128.15,133.74,133.27,138.6,249.41,0,0,0,0,330,427.85,410.57,0,0,0,0,399.51,112,8,8.32,8.71,8.3,8.48,8.18,7.81,7.89,0,6.08,0,6.916,3.05,3.05,5.43,2.36,2.2,3.16
856,2/19/2023,114.81,113.05,133.66,133.19,137.61,249.06,0,0,0,0,326,435,417.4,0,0,0,0,305.22,119,7.99,8.31,8.7,8.29,8.45,8.17,7.8,7.89,0.13,6.069,0,6.903,3.29,3.29,5.41,2.35,2.2,3.15
857,2/20/2023,151.69,76.28,191.06,132.33,150.4,248.41,0,0,0,0,320,442.69,424.58,0,0,0,0,266.44,97.5,7.98,8.3,8.68,8.29,8.03,8.16,7.79,7.89,0,6.073,0,6.892,4.04,4.04,5.4,2.33,2.19,3.15
858,2/21/2023,159.59,77,286.44,130.25,201.01,247.98,0,0,0,0,318,402.9,387.46,0,0,0,0,266.52,66.2,7.98,8.3,8.67,8.28,8.46,8.14,7.78,7.87,0,6.059,0,6.88,3.89,3.89,5.38,2.32,2.18,3.14
859,2/22/2023,170.95,59.01,264.37,131.65,182.27,248.58,0,0,0,0,314,383.73,370.69,0,0,0,0,248.42,37.9,7.98,8.29,8.65,8.28,8.47,8.1,7.77,7.86,0,6.036,0,6.867,4.07,4.07,5.37,2.31,2.18,3.13
860,2/23/2023,110.68,87.3,265.42,131.84,160.21,243.37,0,0,0,0,306,383.94,372.12,0,0,0,0,208.66,38.5,8,8.27,8.64,8.27,8.31,8.09,7.75,7.86,0,6.012,0,6.853,4.07,4.07,5.35,2.3,2.17,3.12
861,2/24/2023,107.53,120.04,238.26,106.02,192.34,248.32,0,0,0,0,303,391.52,378.41,0,0,0,0,140.17,114,8.01,8.27,8.63,8.27,8.09,8.08,7.74,7.82,0,5.985,0,6.841,3.46,3.46,5.34,2.29,2.16,3.11
862,2/25/2023,76.35,151.23,268.64,135.06,138.53,248.34,0,0,0,0,298,399.57,385.97,0,0,0,0,131.33,65.7,8,8.27,8.61,8.27,8.47,8.08,7.72,7.82,0,5.956,0,6.827,4.52,4.52,5.32,2.28,2.15,3.1
863,2/26/2023,102.78,137.77,264.49,131.65,138.54,247.83,0,0,0,0,292,397.98,384.24,0,0,0,0,130.3,28.4,8,8.26,8.6,8.26,8.47,8.07,7.71,7.81,0,5.919,0,6.816,4.34,4.34,5.3,2.27,2.14,3.09
864,2/27/2023,143.72,76.37,264.04,131.03,118.52,245.8,0,0,0,0,281,393.19,378.84,0,0,0,0,261.37,1.43,8,8.26,8.58,8.25,8.39,8.06,7.69,7.78,0,5.876,0,6.801,4.41,4.41,5.28,2.26,2.13,3.08
865,2/28/2023,151.08,76.21,250.46,132.19,73.96,247.84,0,0,0,0,289,358.35,340.78,0,0,0,0,255.54,28.9,7.99,8.25,8.6,8.24,8.09,8.04,7.68,7.78,0,5.819,0,6.786,4.86,4.86,5.27,2.25,2.12,3.07
866,3/1/2023,107.93,67.67,265.7,132.95,0,248.08,0,0,0,0,304,348.11,337.19,0,0,0,0,267.29,57.3,7.98,8.25,8.64,8.25,8.48,8,7.67,7.77,0.01,5.756,0,6.772,4.86,4.86,5.25,2.24,2.1,3.07
867,3/2/2023,73.73,76.28,233.75,132.08,0,248.05,0,0,0,0,295,360.39,348.97,0,0,0,0,261.38,-12.5,7.97,8.25,8.61,8.25,8.48,7.99,7.65,7.75,0,5.707,0.24,6.758,4.86,4.86,5.24,2.22,2.09,3.06
868,3/3/2023,76.43,76.14,136.89,118.01,77.69,248.48,0,0,0,85,227,341.83,331.93,0,0,0,0,265.44,-15.1,7.96,8.41,8.52,8.3,8.47,7.98,7.64,7.72,0,5.658,0,6.753,4.45,4.45,5.22,2.21,2.08,3.05
869,3/4/2023,97.11,25.36,134.03,133.56,39.84,248.35,0,0,0,142,183,338.39,330.95,0,0,0,0,256.85,-28.3,7.96,8.52,8.47,8.34,8.09,7.96,7.63,7.7,0,5.599,0,6.747,4.35,4.35,5.2,2.2,2.07,3.03
870,3/5/2023,151.46,0,132.85,132.39,0,248.88,0,0,0,134,178,370.21,359.8,0,0,0,0,255.42,23.1,7.96,8.5,8.45,8.34,8.47,7.95,7.61,7.69,0,5.543,0,6.737,4.67,4.67,5.19,2.19,2.05,3.01
871,3/6/2023,129.82,0,44.34,44.19,41.4,246.81,0,0,0,124,172,370.22,359.03,0,0,0,0,242.37,-13.7,7.96,8.48,8.42,8.34,8.48,7.95,7.6,7.68,0.02,5.496,0,6.727,4.62,4.62,5.17,2.18,2.04,2.97
872,3/7/2023,102.22,0,0,0,0,130.97,0,0,0,117,168,312.94,306.09,0,0,0,0,255.52,11.2,7.95,8.48,8.41,8.34,8.49,7.92,7.58,7.67,0,5.452,0,6.713,4.15,4.15,5.16,2.18,2.03,2.96
873,3/8/2023,76.39,0,0,0,0,159.27,0,0,0,112,165,297.08,292.26,0,0,0,0,223.17,13.6,7.94,8.47,8.4,8.34,8.11,7.89,7.57,7.66,0,5.4,0,6.696,3.31,3.31,5.15,2.16,2.02,2.94
874,3/9/2023,76.28,0,0,0,0,248.5,0,0,0,103,161,296.43,292.32,0,0,0,0,132.59,32,7.93,8.45,8.39,8.33,8.47,7.85,7.56,7.65,0,5.342,0,6.69,3.55,3.55,5.13,2.14,2,2.94
875,3/10/2023,76.38,0,0,0,0,237.75,0,0,0,92,153,302.96,298.54,0,0,0,0,131.67,-10.8,7.9,8.41,8.35,8.32,8.47,7.84,7.55,7.63,0,5.287,0,6.678,4.56,4.56,5.12,2.13,1.99,2.93
876,3/11/2023,76.39,0,0,0,0,192.79,0,0,0,81,147,305.67,301.12,0,0,0,0,131.55,5.19,7.89,8.37,8.32,8.3,8.49,7.84,7.53,7.63,0,5.237,0,6.669,3.81,3.81,5.11,2.11,1.97,2.92
877,3/12/2023,65.04,0,0,0,0,231.56,0,0,0,73,140,306.65,303.46,0,0,0,0,83.62,-47.3,7.88,8.34,8.3,8.3,8.13,7.81,7.51,7.61,0,5.178,0,6.657,5.05,5.05,5.1,2.1,1.96,2.9
878,3/13/2023,54,0,0,0,0,242.53,0,0,0,61,131,323.6,322.21,0,0,0,0,128.35,-33.6,7.87,8.29,8.25,8.27,8.46,7.81,7.5,7.58,0,5.115,0,6.645,4.49,4.49,5.08,2.08,1.94,2.88
879,3/14/2023,61.17,0,0,0,0,171.95,0,0,0,55,128,330.01,328.32,0,0,0,0,132.29,-16.9,7.85,8.27,8.24,8.25,8.48,7.79,7.48,7.56,0,5.054,0,6.632,4.19,4.19,5.07,2.07,1.92,2.84
880,3/15/2023,46.86,0,2.18,2.18,0,192.48,0,0,0,50,103,322.18,320.41,0,0,0,0,132.42,-30.9,7.83,8.26,8.13,8.24,8.47,7.77,7.47,7.54,0.01,5,0,6.625,1.85,1.85,5.06,2.06,1.91,2.83
881,3/16/2023,39.09,0,1.35,1.32,0.47,190.39,0,0,0,43,115,128.92,498.08,0,0,0,0,134.81,-40.1,7.81,8.23,8.19,8.23,8.13,7.76,7.46,7.52,0,4.952,0,6.613,4.47,4.47,5.05,2.04,1.9,2.82
882,3/17/2023,3.53,0,0,0,0.12,192.55,0,0,0,32,112,0,617.43,0,0,0,0,120.17,-38.2,7.79,8.15,8.16,8.16,8.47,7.76,7.45,7.5,0,4.893,0,6.602,4.71,4.71,5.03,2.02,1.88,2.81
883,3/18/2023,19.17,0,0,0,0,192.17,0,0,0,23,100,0,629.75,0,0,0,0,133.1,-73,7.78,8.08,8.09,8.1,8.48,7.77,7.43,7.48,0,4.83,0,6.573,4.71,4.71,5.02,1.99,1.86,2.78
884,3/19/2023,15.26,19.55,0,0,0,139.12,0,0,0,20,98,0,672.47,0,0,0,0,134.9,4.39,7.77,8.07,8.08,8.07,8.47,7.78,7.42,7.47,0.04,4.776,0.02,6.543,2.28,2.28,5.01,1.97,1.84,2.76
885,3/20/2023,0,42.36,0,0,0,127.2,0,0,0,22,104,0,703.11,0,0,0,0,132.85,5.76,7.83,8.11,8.13,8.13,8.14,7.84,7.45,7.52,0.76,5.187,0.45,6.568,4.39,4.39,5.07,2.03,1.88,2.77
886,3/21/2023,0,35.25,0,0,0,165.48,0,0,0,19,100,0,654.74,0,0,0,0,129.47,-18,7.81,8.08,8.09,8.09,8.46,7.82,7.45,7.52,0,5.298,0,6.563,4.8,4.8,5.05,2,1.87,2.77
887,3/22/2023,0,75.48,0,0,0,193.01,0,0,0,15,93,54.91,619.96,0,0,0,0,102.46,-36.1,7.79,8.02,8.03,8.06,8.48,7.8,7.44,7.5,0,5.246,0,6.551,4.73,4.73,5.03,1.95,1.85,2.75
888,3/23/2023,0,58.84,0,0,0,192.94,0,0,0,10,82,108.96,602.98,0,0,0,0,0,-49.5,7.77,7.94,7.95,7.97,8.48,7.77,7.43,7.49,0,5.18,0,6.538,5.14,5.14,5.02,1.92,1.83,2.74
889,3/24/2023,0,0,0,0,0,193.15,0,0,0,6,73,115.41,580.84,0,0,0,0,0,-39.9,7.75,7.85,7.87,7.89,8.13,7.76,7.42,7.48,0,5.112,0,6.525,4.56,4.56,5.01,1.89,1.8,2.73
890,3/25/2023,0,0,0,0,0,193.24,0,0,0,4,67,111.76,544.83,0,0,0,0,0,-8.85,7.73,7.79,7.81,7.82,8.46,7.74,7.41,7.47,0,5.047,0,6.52,4.58,4.58,5,1.86,1.78,2.7
891,3/26/2023,0,0,0,0,0,192.8,0,0,0,3,64,109.48,526.53,0,0,0,0,0,-22.8,7.71,7.76,7.78,7.78,8.46,7.72,7.39,7.45,0,4.977,0,6.509,4.95,4.95,4.99,1.83,1.76,2.69
892,3/27/2023,0,0,0,0,0,187.72,0,0,0,2,61,105.41,515.74,0,0,0,0,0,-39.5,7.71,7.72,7.74,7.74,8.46,7.69,7.38,7.44,0.01,4.903,0,6.496,4.5,4.5,4.97,1.8,1.73,2.67
893,3/28/2023,0,0,0,0,0,192.28,0,0,0,2,62,117.42,553.73,0,0,0,0,0,-44.6,7.73,7.72,7.73,7.74,8.14,7.7,7.36,7.42,1.33,5.065,0,6.485,4.26,4.26,4.97,1.76,1.71,2.65
894,3/29/2023,0,0,0,0,0,197.33,0,0,0,2,65,134.79,596.12,0,0,0,0,0,-1.92,7.75,7.73,7.75,7.73,8.46,7.7,7.35,7.41,0,5.594,0.13,6.478,4.17,4.17,5.04,1.72,1.69,2.64
895,3/30/2023,0,76.98,158.81,158.08,44.41,249.12,0,0,0,5,76,150.11,614.93,0,0,0,0,0,-4.98,7.77,7.81,7.82,7.81,8.48,7.72,7.37,7.42,0,5.54,0.02,6.488,4,4,5.02,1.7,1.67,2.61
896,3/31/2023,0,76.72,132.71,132.88,0,248.06,0,0,0,4,73,167.36,559.42,0,0,0,0,0,-23.9,7.76,7.78,7.79,7.8,8.46,7.69,7.36,7.42,0,5.451,0,6.486,5.31,5.31,5,1.66,1.65,2.59
897,4/1/2023,0,68.37,133.57,133.01,0,247.95,0,0,0,2,66,167.32,524.1,0,0,0,0,0,-61.8,7.74,7.71,7.72,7.72,8.12,7.69,7.34,7.4,0,5.356,0,6.476,4.22,4.22,4.98,1.63,1.62,2.58
898,4/2/2023,0,66.73,104.18,103.94,0,247.58,0,0,0,2,65,146.58,515.78,0,0,0,0,0,-1.99,7.72,7.69,7.7,7.71,8.47,7.68,7.35,7.42,0,5.271,0,6.466,4.69,4.69,4.97,1.63,1.59,2.5
899,4/3/2023,0,76.67,0,0,0,254.05,0,0,0,1,62,103.72,483.98,0,0,0,0,0,-11.8,7.69,7.66,7.67,7.68,8.47,7.65,7.33,7.41,0,5.187,0,6.452,4.75,4.75,4.95,1.7,1.56,2.49
900,4/4/2023,0,54.28,0,0,0,248.68,0,0,0,1,61,55.03,501.76,0,0,0,0,0,-18.7,7.68,7.64,7.65,7.65,8.46,7.62,7.32,7.39,0,5.095,0,6.44,4.92,4.92,4.94,1.63,1.53,2.48
901,4/5/2023,0,16.52,0,0,0,208.67,0,0,0,1,59,44.36,482.71,0,0,0,0,0.05,-5.63,7.66,7.62,7.62,7.63,8.07,7.57,7.31,7.37,0,4.991,0.01,6.426,5.2,5.2,4.92,1.57,1.5,2.45
902,4/6/2023,0,0,0,0,0,196.98,0,0,0,0,57,11.65,500.27,0,0,0,0,0,-2.59,7.64,7.59,7.59,7.6,8.46,7.54,7.29,7.35,0,4.89,0.01,6.408,4.58,4.58,4.91,1.54,1.47,2.42
903,4/7/2023,0,0,0,0,0,196.14,0,0,0,0,54,1.34,505.55,0,0,0,0,0,-15,7.6,7.55,7.56,7.56,8.46,7.52,7.28,7.32,0,4.79,0,6.395,4.86,4.86,4.89,1.51,1.44,2.35
904,4/8/2023,0,0,0,0,0.93,191.88,0,0,0,0,50,0,507.88,0,0,0,0,0,-31.8,7.56,7.5,7.51,7.52,8.48,7.5,7.26,7.29,0,4.702,0,6.379,4.39,4.39,4.88,1.47,1.4,2.31
905,4/9/2023,0,0,67.42,0,0,192.24,0,0,0,0,50,0,513.38,0,0,0,0,0.2,-2.97,7.53,7.49,7.5,7.5,8.08,7.5,7.24,7.27,0.15,4.646,0.14,6.371,3.5,3.5,4.88,1.57,1.39,2.27
906,4/10/2023,0,0,134.84,0.67,0,188.3,0,0,0,0,58,0,543.8,0,0,0,0,0,-13.1,7.55,7.54,7.55,7.53,8.46,7.49,7.24,7.26,0.26,4.656,0.06,6.365,3.72,3.72,4.92,1.71,1.41,2.24
907,4/11/2023,52.15,163.84,202.26,111.51,0,248.06,0,0,0,2,75,45.88,556.77,0,0,0,0,72.33,1.32,7.64,7.68,7.68,7.7,8.49,7.54,7.26,7.3,0.02,4.795,0.19,6.366,4.06,4.06,4.93,2.31,1.8,2.29
908,4/12/2023,57.11,148.47,269.68,269.22,83.57,305.88,49.27,0,0,7,95,59.81,573.17,0,0,0,0,289.52,274,7.72,7.8,7.81,7.79,8.49,7.69,7.29,7.42,0.88,5.104,0.83,6.41,1.44,1.44,5.01,2.36,1.94,2.49
909,4/13/2023,173.67,0,264.36,265.22,204.6,386.71,153.46,0,0,20,135,218.07,494.86,0,0,0,0,365.63,443,7.81,8.02,8.04,7.99,8.07,7.83,7.36,7.54,0,5.452,0,6.444,4.24,4.24,4.99,2.33,1.97,2.61
910,4/14/2023,300.52,0,264.38,265.09,26.08,373.03,141.7,0,0,35,166,202.09,368.63,0,0,0,0,347.59,239,7.88,8.19,8.2,8.14,8.48,7.8,7.36,7.54,0,5.43,0.2,6.444,1.57,1.57,4.98,2.28,1.97,2.61
911,4/15/2023,260.88,49.92,166.83,167.3,0,372.97,141.66,0,0,44,182,124.68,324.8,0,0,0,0,344.13,150,7.91,8.26,8.28,8.22,8.47,7.76,7.36,7.54,0.02,5.365,0,6.442,4.47,4.47,4.97,2.24,1.97,2.61
912,4/16/2023,152.01,151.83,133.07,132.84,0,372.82,138.59,0,0,47,185,130.51,265.8,0,0,0,0,320.43,90.8,7.91,8.28,8.3,8.23,8.47,7.74,7.37,7.52,0,5.292,0,6.43,5.01,5.01,4.95,2.21,1.97,2.62
913,4/17/2023,219.2,16.01,250.71,251.28,35.84,370.79,122.33,0,0,55,200,137.89,257.56,0,0,0,0,340.99,170,7.96,8.33,8.37,8.26,8.11,7.78,7.4,7.57,0.54,5.499,0.62,6.468,4.07,4.07,4.96,2.31,2.04,2.75
914,4/18/2023,227.13,0,203.3866667,236.19,0,289.45,17.06,0,0,60,202,116.95,430.35,0,0,0,0,327.09,183,7.95,8.36,8.39,8.27,8.48,7.78,7.42,7.55,0.01,5.492,0,6.474,5.64,5.64,4.95,2.3,2.04,2.77
915,4/19/2023,226.79,0,156.0633333,143.14,0,248.64,0,0,0,59,196,132.72,514.04,0,0,0,0,304.92,151,7.92,8.35,8.36,8.27,8.46,7.8,7.41,7.54,0,5.411,0,6.46,4.15,4.15,4.93,2.28,2.04,2.8
916,4/20/2023,226.45,0,108.74,108.47,0,272.17,21.51,0,0,60,195,142.03,514.7,0,0,0,0,286.92,178,7.9,8.35,8.36,8.27,8.5,7.8,7.4,7.52,0.42,5.396,0,6.452,4.13,4.13,4.91,2.26,2.04,2.83
917,4/21/2023,195.75,0,0,0,0,291.07,43.19,0,0,63,197,144.48,523.81,0,0,0,0,281.69,167,7.95,8.36,8.38,8.27,8.12,7.79,7.39,7.5,0.53,5.61,0.05,6.442,4.58,4.58,4.91,2.25,2.04,2.84
918,4/22/2023,103.96,56.78,0,0,0,213.92,0,0,0,67,201,147.34,533.62,0,0,0,0,285.03,75.8,8.08,8.39,8.4,8.29,8.48,7.82,7.38,7.5,0,5.755,0.04,6.438,4.67,4.67,4.9,2.24,2.05,2.85
919,4/23/2023,0,151.8,0,0,0,242.93,0,0,0,68,201,143.73,520.46,0,0,0,0,310.24,92,8.01,8.39,8.4,8.29,8.46,7.84,7.38,7.51,0,5.703,0,6.436,5.5,5.5,4.88,2.28,2.05,2.85
920,4/24/2023,0,183.04,0,0,0,247.65,0,0,0,70,200,146.18,524.44,0,0,0,0,261.66,83.8,8.06,8.39,8.4,8.3,8.49,7.83,7.38,7.51,0.35,5.707,0.11,6.433,3.87,3.87,4.88,2.37,2.05,2.87
921,4/25/2023,0,275.59,181.05,180.6,0,78.33,0,0,0,74,204,118.25,518.93,0,0,0,0,265.77,79,8.06,8.41,8.43,8.3,8.1,7.83,7.4,7.51,0.01,5.763,0,6.436,4.32,4.32,4.9,2.39,2.06,2.86
